time	x error	y error	L0 error	L1 error	R0 error	R1 error	L eye error	R eye error
624	-0.030472	-0.177068	0.000000	0.000000	-0.001074	-0.000624	-0.047585	-0.047585
626	-0.031892	-0.176085	0.000000	0.000000	-0.001059	-0.000616	-0.046443	-0.046443
628	-0.033276	-0.175141	0.000000	0.000000	-0.001045	-0.000608	-0.045320	-0.045320
630	-0.034626	-0.174235	0.000000	0.000000	-0.001031	-0.000600	-0.044214	-0.044214
632	-0.035941	-0.173366	0.000000	0.000000	-0.001017	-0.000592	-0.043127	-0.043127
634	-0.037221	-0.172532	0.000000	0.000000	-0.001004	-0.000584	-0.042059	-0.042059
636	-0.038468	-0.171732	0.000000	0.000000	-0.000990	-0.000576	-0.041008	-0.041008
638	-0.039681	-0.170963	0.000000	0.000000	-0.000977	-0.000568	-0.039976	-0.039976
640	-0.040861	-0.170226	0.000000	0.000000	-0.000964	-0.000561	-0.038962	-0.038962
642	-0.042009	-0.169519	0.000000	0.000000	-0.000951	-0.000553	-0.037967	-0.037967
644	-0.043124	-0.168840	0.000000	0.000000	-0.000938	-0.000546	-0.036989	-0.036989
646	-0.044208	-0.168189	0.000000	0.000000	-0.000925	-0.000539	-0.036029	-0.036029
648	-0.045261	-0.167564	0.000000	0.000000	-0.000913	-0.000531	-0.035088	-0.035088
650	-0.046284	-0.166964	0.000000	0.000000	-0.000901	-0.000524	-0.034164	-0.034164
652	-0.047276	-0.166389	0.000000	0.000000	-0.000889	-0.000517	-0.033257	-0.033257
654	-0.048239	-0.165837	0.000000	0.000000	-0.000877	-0.000510	-0.032369	-0.032369
656	-0.049173	-0.165308	0.000000	0.000000	-0.000865	-0.000504	-0.031497	-0.031497
658	-0.050078	-0.164800	0.000000	0.000000	-0.000853	-0.000497	-0.030643	-0.030643
660	-0.050956	-0.164314	0.000000	0.000000	-0.000842	-0.000490	-0.029807	-0.029807
662	-0.051806	-0.163847	0.000000	0.000000	-0.000831	-0.000484	-0.028987	-0.028987
664	-0.052630	-0.163399	0.000000	0.000000	-0.000819	-0.000477	-0.028184	-0.028184
666	-0.053427	-0.162969	0.000000	0.000000	-0.000808	-0.000471	-0.027397	-0.027397
668	-0.054199	-0.162558	0.000000	0.000000	-0.000798	-0.000465	-0.026627	-0.026627
670	-0.054946	-0.162163	0.000000	0.000000	-0.000787	-0.000459	-0.025873	-0.025873
672	-0.055668	-0.161784	0.000000	0.000000	-0.000776	-0.000452	-0.025136	-0.025136
674	-0.056366	-0.161422	0.000000	0.000000	-0.000766	-0.000446	-0.024414	-0.024414
676	-0.057040	-0.161074	0.000000	0.000000	-0.000756	-0.000440	-0.023708	-0.023708
678	-0.057692	-0.160741	0.000000	0.000000	-0.000745	-0.000435	-0.023017	-0.023017
680	-0.058321	-0.160421	0.000000	0.000000	-0.000735	-0.000429	-0.022342	-0.022342
682	-0.058929	-0.160116	0.000000	0.000000	-0.000726	-0.000423	-0.021682	-0.021682
684	-0.059515	-0.159823	0.000000	0.000000	-0.000716	-0.000417	-0.021037	-0.021037
686	-0.060081	-0.159542	0.000000	0.000000	-0.000706	-0.000412	-0.020406	-0.020406
688	-0.060626	-0.159273	0.000000	0.000000	-0.000697	-0.000406	-0.019790	-0.019790
690	-0.061151	-0.159016	0.000000	0.000000	-0.000687	-0.000401	-0.019188	-0.019188
692	-0.061658	-0.158770	0.000000	0.000000	-0.000678	-0.000396	-0.018601	-0.018601
694	-0.062145	-0.158534	0.000000	0.000000	-0.000669	-0.000390	-0.018027	-0.018027
696	-0.062614	-0.158308	0.000000	0.000000	-0.000660	-0.000385	-0.017467	-0.017467
698	-0.063066	-0.158093	0.000000	0.000000	-0.000651	-0.000380	-0.016920	-0.016920
700	-0.063500	-0.157886	0.000000	0.000000	-0.000642	-0.000375	-0.016386	-0.016386
702	-0.063917	-0.157689	0.000000	0.000000	-0.000634	-0.000370	-0.015866	-0.015866
704	-0.064318	-0.157500	0.000000	0.000000	-0.000625	-0.000365	-0.015358	-0.015358
706	-0.064318	-0.157500	0.000000	0.000000	-0.000617	-0.000360	-0.014462	-0.014462
708	1.727072	-0.967692	0.000000	0.000000	-0.000609	-0.000355	1.390551	1.390551
710	1.727694	-0.963865	0.000000	0.000000	-0.000600	-0.000351	1.355307	1.355307
712	1.729020	-0.955543	0.000000	0.000000	-0.000592	-0.000346	1.280308	1.280308
714	1.730950	-0.942965	0.000000	0.000000	-0.000584	-0.000341	1.202176	1.202176
716	1.733363	-0.926368	0.000000	0.000000	-0.000577	-0.000337	1.126610	1.126610
718	1.736117	-0.905984	0.000000	0.000000	-0.000569	-0.000332	1.054382	1.054382
720	1.739059	-0.882044	0.000000	0.000000	-0.000561	-0.000328	0.985485	0.985485
722	1.742023	-0.854776	0.000000	0.000000	-0.000554	-0.000323	0.919797	0.919797
724	1.744841	-0.824407	0.000000	0.000000	-0.000546	-0.000319	0.857179	0.857179
726	1.747339	-0.791164	0.000000	0.000000	-0.000539	-0.000315	0.797498	0.797498
728	1.749346	-0.755271	0.000000	0.000000	-0.000532	-0.000311	0.740625	0.740625
730	1.750696	-0.716955	0.000000	0.000000	-0.000525	-0.000307	0.686438	0.686438
732	1.751227	-0.676440	0.000000	0.000000	-0.000517	-0.000302	0.634820	0.634820
734	1.750788	-0.633952	0.000000	0.000000	-0.000511	-0.000298	0.585660	0.585660
736	1.749235	-0.589714	0.000000	0.000000	-0.000504	-0.000294	0.538852	0.538852
738	1.746439	-0.543951	0.000000	0.000000	-0.000497	-0.000291	0.494294	0.494294
740	1.742281	-0.496884	0.000000	0.000000	-0.000490	-0.000287	0.451889	0.451889
742	1.736659	-0.448735	0.000000	0.000000	-0.000484	-0.000283	0.411545	0.411545
744	1.729483	-0.399720	0.000000	0.000000	-0.000477	-0.000279	0.373172	0.373172
746	1.720680	-0.350055	0.000000	0.000000	-0.000471	-0.000275	0.336688	0.336688
748	1.710192	-0.299950	0.000000	0.000000	-0.000464	-0.000272	0.302010	0.302010
750	1.697975	-0.249611	0.000000	0.000000	-0.000458	-0.000268	0.269061	0.269061
752	1.684004	-0.199238	0.000000	0.000000	-0.000452	-0.000264	0.237768	0.237768
754	1.668265	-0.149024	0.000000	0.000000	-0.000446	-0.000261	0.208060	0.208060
756	1.650761	-0.099156	0.000000	0.000000	-0.000440	-0.000257	0.179869	0.179869
758	1.631508	-0.049811	0.000000	0.000000	-0.000434	-0.000254	0.153131	0.153131
760	1.610538	-0.001157	0.000000	0.000000	-0.000428	-0.000251	0.127783	0.127783
762	1.587892	0.046644	0.000000	0.000000	-0.000423	-0.000247	0.103766	0.103766
764	1.563623	0.093445	0.000000	0.000000	-0.000417	-0.000244	0.081024	0.081024
766	1.537798	0.139106	0.000000	0.000000	-0.000411	-0.000241	0.059501	0.059501
768	1.510491	0.183500	0.000000	0.000000	-0.000406	-0.000238	0.039146	0.039146
770	1.481784	0.226509	0.000000	0.000000	-0.000400	-0.000234	0.019909	0.019909
772	1.451767	0.268029	0.000000	0.000000	-0.000395	-0.000231	0.001742	0.001742
774	1.420538	0.307968	0.000000	0.000000	-0.000390	-0.000228	-0.015401	-0.015401
776	1.388199	0.346242	0.000000	0.000000	-0.000384	-0.000225	-0.031564	-0.031564
778	1.354855	0.382783	0.000000	0.000000	-0.000379	-0.000222	-0.046790	-0.046790
780	1.320617	0.417531	0.000000	0.000000	-0.000374	-0.000219	-0.061118	-0.061118
782	1.285595	0.450439	0.000000	0.000000	-0.000369	-0.000216	-0.074587	-0.074587
784	1.249902	0.481472	0.000000	0.000000	-0.000364	-0.000213	-0.087236	-0.087236
786	1.213652	0.510604	0.000000	0.000000	-0.000359	-0.000211	-0.099099	-0.099099
788	1.176955	0.537818	0.000000	0.000000	-0.000354	-0.000208	-0.110210	-0.110210
790	1.139924	0.563110	0.000000	0.000000	-0.000350	-0.000205	-0.120603	-0.120603
792	1.102667	0.586483	0.000000	0.000000	-0.000345	-0.000202	-0.130310	-0.130310
794	1.065290	0.607949	0.000000	0.000000	-0.000340	-0.000200	-0.139360	-0.139360
796	1.027895	0.627527	0.000000	0.000000	-0.000336	-0.000197	-0.147783	-0.147783
798	0.990581	0.645247	0.000000	0.000000	-0.000331	-0.000194	-0.155606	-0.155606
800	0.953442	0.661141	0.000000	0.000000	-0.000327	-0.000192	-0.162857	-0.162857
802	0.916568	0.675250	0.000000	0.000000	-0.000322	-0.000189	-0.169561	-0.169561
804	0.880044	0.687621	0.000000	0.000000	-0.000318	-0.000187	-0.175743	-0.175743
806	0.843948	0.698304	0.000000	0.000000	-0.000314	-0.000184	-0.181426	-0.181426
808	0.808355	0.707355	0.000000	0.000000	-0.000310	-0.000182	-0.186634	-0.186634
810	0.773332	0.714833	0.000000	0.000000	-0.000305	-0.000179	-0.191389	-0.191389
812	0.738943	0.720799	0.000000	0.000000	-0.000301	-0.000177	-0.195710	-0.195710
814	0.705244	0.725318	0.000000	0.000000	-0.000297	-0.000174	-0.199620	-0.199620
816	0.672287	0.728458	0.000000	0.000000	-0.000293	-0.000172	-0.203136	-0.203136
818	0.640117	0.730285	0.000000	0.000000	-0.000289	-0.000170	-0.206278	-0.206278
820	0.608775	0.730869	0.000000	0.000000	-0.000286	-0.000168	-0.209063	-0.209063
822	0.578295	0.730280	0.000000	0.000000	-0.000282	-0.000165	-0.211510	-0.211510
824	0.548707	0.728587	0.000000	0.000000	-0.000278	-0.000163	-0.213633	-0.213633
826	0.520036	0.725861	0.000000	0.000000	-0.000274	-0.000161	-0.215450	-0.215450
828	0.492302	0.722169	0.000000	0.000000	-0.000270	-0.000159	-0.216975	-0.216975
830	0.465520	0.717581	0.000000	0.000000	-0.000267	-0.000157	-0.218223	-0.218223
832	0.439701	0.712163	0.000000	0.000000	-0.000263	-0.000155	-0.219208	-0.219208
834	0.414852	0.705980	0.000000	0.000000	-0.000260	-0.000153	-0.219944	-0.219944
836	0.390977	0.699097	0.000000	0.000000	-0.000256	-0.000151	-0.220443	-0.220443
838	0.368074	0.691575	0.000000	0.000000	-0.000253	-0.000149	-0.220718	-0.220718
840	0.346140	0.683475	0.000000	0.000000	-0.000249	-0.000147	-0.220781	-0.220781
842	0.325169	0.674854	0.000000	0.000000	-0.000246	-0.000145	-0.220644	-0.220644
844	0.305150	0.665767	0.000000	0.000000	-0.000243	-0.000143	-0.220316	-0.220316
846	0.286073	0.656269	0.000000	0.000000	-0.000239	-0.000141	-0.219810	-0.219810
848	0.267921	0.646410	0.000000	0.000000	-0.000236	-0.000139	-0.219134	-0.219134
850	0.250679	0.636238	0.000000	0.000000	-0.000233	-0.000137	-0.218299	-0.218299
852	0.234329	0.625799	0.000000	0.000000	-0.000230	-0.000135	-0.217315	-0.217315
854	0.218850	0.615137	0.000000	0.000000	-0.000227	-0.000133	-0.216189	-0.216189
856	0.204222	0.604292	0.000000	0.000000	-0.000224	-0.000132	-0.214931	-0.214931
858	0.190422	0.593304	0.000000	0.000000	-0.000221	-0.000130	-0.213548	-0.213548
860	0.177426	0.582207	0.000000	0.000000	-0.000218	-0.000128	-0.212049	-0.212049
862	0.165211	0.571037	0.000000	0.000000	-0.000215	-0.000126	-0.210442	-0.210442
864	0.153751	0.559823	0.000000	0.000000	-0.000212	-0.000125	-0.208732	-0.208732
866	0.143022	0.548596	0.000000	0.000000	-0.000209	-0.000123	-0.206929	-0.206929
868	0.132996	0.537383	0.000000	0.000000	-0.000206	-0.000121	-0.205037	-0.205037
870	0.123648	0.526207	0.000000	0.000000	-0.000204	-0.000120	-0.203063	-0.203063
872	0.114953	0.515092	0.000000	0.000000	-0.000201	-0.000118	-0.201014	-0.201014
874	0.106884	0.504059	0.000000	0.000000	-0.000198	-0.000117	-0.198895	-0.198895
876	0.099415	0.493126	0.000000	0.000000	-0.000196	-0.000115	-0.196711	-0.196711
878	0.092520	0.482310	0.000000	0.000000	-0.000193	-0.000114	-0.194469	-0.194469
880	0.086173	0.471628	0.000000	0.000000	-0.000190	-0.000112	-0.192173	-0.192173
882	0.080351	0.461092	0.000000	0.000000	-0.000188	-0.000111	-0.189828	-0.189828
884	0.075028	0.450715	0.000000	0.000000	-0.000185	-0.000109	-0.187438	-0.187438
886	0.070179	0.440507	0.000000	0.000000	-0.000183	-0.000108	-0.185009	-0.185009
888	0.065781	0.430479	0.000000	0.000000	-0.000180	-0.000106	-0.182544	-0.182544
890	0.061811	0.420638	0.000000	0.000000	-0.000178	-0.000105	-0.180048	-0.180048
892	0.058247	0.410991	0.000000	0.000000	-0.000175	-0.000103	-0.177523	-0.177523
894	0.055066	0.401545	0.000000	0.000000	-0.000173	-0.000102	-0.174974	-0.174974
896	0.052247	0.392303	0.000000	0.000000	-0.000171	-0.000101	-0.172405	-0.172405
898	0.049770	0.383270	0.000000	0.000000	-0.000169	-0.000099	-0.169819	-0.169819
900	0.047615	0.374449	0.000000	0.000000	-0.000166	-0.000098	-0.167218	-0.167218
902	0.045762	0.365841	0.000000	0.000000	-0.000164	-0.000097	-0.164606	-0.164606
904	0.044194	0.357449	0.000000	0.000000	-0.000162	-0.000095	-0.161986	-0.161986
906	0.042892	0.349273	0.000000	0.000000	-0.000160	-0.000094	-0.159360	-0.159360
908	0.041839	0.341312	0.000000	0.000000	-0.000158	-0.000093	-0.156731	-0.156731
910	0.041019	0.333567	0.000000	0.000000	-0.000155	-0.000092	-0.154101	-0.154101
912	0.040416	0.326037	0.000000	0.000000	-0.000153	-0.000090	-0.151474	-0.151474
914	0.040015	0.318719	0.000000	0.000000	-0.000151	-0.000089	-0.148850	-0.148850
916	0.039802	0.311612	0.000000	0.000000	-0.000149	-0.000088	-0.146232	-0.146232
918	0.039764	0.304714	0.000000	0.000000	-0.000147	-0.000087	-0.143622	-0.143622
920	0.039886	0.298021	0.000000	0.000000	-0.000145	-0.000086	-0.141022	-0.141022
922	0.040158	0.291532	0.000000	0.000000	-0.000143	-0.000085	-0.138434	-0.138434
924	0.040566	0.285243	0.000000	0.000000	-0.000141	-0.000083	-0.135858	-0.135858
926	0.041100	0.279150	0.000000	0.000000	-0.000139	-0.000082	-0.133298	-0.133298
928	0.041750	0.273249	0.000000	0.000000	-0.000138	-0.000081	-0.130753	-0.130753
930	0.042504	0.267538	0.000000	0.000000	-0.000136	-0.000080	-0.128226	-0.128226
932	0.043354	0.262011	0.000000	0.000000	-0.000134	-0.000079	-0.125718	-0.125718
934	0.044291	0.256666	0.000000	0.000000	-0.000132	-0.000078	-0.123230	-0.123230
936	0.045306	0.251497	0.000000	0.000000	-0.000130	-0.000077	-0.120763	-0.120763
938	0.046392	0.246501	0.000000	0.000000	-0.000129	-0.000076	-0.118319	-0.118319
940	0.047539	0.241674	0.000000	0.000000	-0.000127	-0.000075	-0.115897	-0.115897
942	0.048743	0.237010	0.000000	0.000000	-0.000125	-0.000074	-0.113499	-0.113499
944	0.049996	0.232506	0.000000	0.000000	-0.000123	-0.000073	-0.111127	-0.111127
946	0.051291	0.228158	0.000000	0.000000	-0.000122	-0.000072	-0.108779	-0.108779
948	0.052623	0.223961	0.000000	0.000000	-0.000120	-0.000071	-0.106459	-0.106459
950	0.053987	0.219911	0.000000	0.000000	-0.000119	-0.000070	-0.104165	-0.104165
952	0.055377	0.216003	0.000000	0.000000	-0.000117	-0.000069	-0.101898	-0.101898
954	0.056788	0.212234	0.000000	0.000000	-0.000115	-0.000068	-0.099660	-0.099660
956	0.058217	0.208600	0.000000	0.000000	-0.000114	-0.000067	-0.097450	-0.097450
958	0.059659	0.205096	0.000000	0.000000	-0.000112	-0.000066	-0.095270	-0.095270
960	0.061110	0.201718	0.000000	0.000000	-0.000111	-0.000066	-0.093118	-0.093118
962	0.062566	0.198462	0.000000	0.000000	-0.000109	-0.000065	-0.090997	-0.090997
964	0.064025	0.195324	0.000000	0.000000	-0.000108	-0.000064	-0.088905	-0.088905
966	0.065483	0.192302	0.000000	0.000000	-0.000106	-0.000063	-0.086844	-0.086844
968	0.066937	0.189390	0.000000	0.000000	-0.000105	-0.000062	-0.084813	-0.084813
970	0.068386	0.186585	0.000000	0.000000	-0.000104	-0.000061	-0.082813	-0.082813
972	0.069826	0.183885	0.000000	0.000000	-0.000102	-0.000060	-0.080844	-0.080844
974	0.071255	0.181284	0.000000	0.000000	-0.000101	-0.000060	-0.078905	-0.078905
976	0.072671	0.178780	0.000000	0.000000	-0.000099	-0.000059	-0.076998	-0.076998
978	0.074074	0.176370	0.000000	0.000000	-0.000098	-0.000058	-0.075121	-0.075121
980	0.075460	0.174051	0.000000	0.000000	-0.000097	-0.000057	-0.073276	-0.073276
982	0.076828	0.171818	0.000000	0.000000	-0.000096	-0.000057	-0.071462	-0.071462
984	0.078178	0.169670	0.000000	0.000000	-0.000094	-0.000056	-0.069679	-0.069679
986	0.079507	0.167603	0.000000	0.000000	-0.000093	-0.000055	-0.067926	-0.067926
988	0.080816	0.165615	0.000000	0.000000	-0.000092	-0.000054	-0.066205	-0.066205
990	0.082102	0.163702	0.000000	0.000000	-0.000090	-0.000054	-0.064515	-0.064515
992	0.083366	0.161863	0.000000	0.000000	-0.000089	-0.000053	-0.062855	-0.062855
994	0.084606	0.160094	0.000000	0.000000	-0.000088	-0.000052	-0.061225	-0.061225
996	0.085821	0.158392	0.000000	0.000000	-0.000087	-0.000051	-0.059626	-0.059626
998	0.087012	0.156757	0.000000	0.000000	-0.000086	-0.000051	-0.058057	-0.058057
1000	0.088178	0.155185	0.000000	0.000000	-0.000085	-0.000050	-0.056518	-0.056518
1002	0.089318	0.153673	0.000000	0.000000	-0.000083	-0.000049	-0.055009	-0.055009
1004	0.090432	0.152221	0.000000	0.000000	-0.000082	-0.000049	-0.053530	-0.053530
1006	0.091521	0.150825	0.000000	0.000000	-0.000081	-0.000048	-0.052079	-0.052079
1008	0.092583	0.149483	0.000000	0.000000	-0.000080	-0.000047	-0.050658	-0.050658
1010	0.093619	0.148194	0.000000	0.000000	-0.000079	-0.000047	-0.049266	-0.049266
1012	0.094629	0.146956	0.000000	0.000000	-0.000078	-0.000046	-0.047902	-0.047902
1014	0.095612	0.145767	0.000000	0.000000	-0.000077	-0.000046	-0.046566	-0.046566
1016	0.096569	0.144625	0.000000	0.000000	-0.000076	-0.000045	-0.045258	-0.045258
1018	0.097500	0.143529	0.000000	0.000000	-0.000075	-0.000044	-0.043978	-0.043978
1020	0.098405	0.142476	0.000000	0.000000	-0.000074	-0.000044	-0.042725	-0.042725
1022	0.099285	0.141465	0.000000	0.000000	-0.000073	-0.000043	-0.041499	-0.041499
1024	0.100139	0.140495	0.000000	0.000000	-0.000072	-0.000043	-0.040299	-0.040299
1026	0.100967	0.139564	0.000000	0.000000	-0.000071	-0.000042	-0.039126	-0.039126
1028	0.101771	0.138671	0.000000	0.000000	-0.000070	-0.000042	-0.037979	-0.037979
1030	0.102550	0.137814	0.000000	0.000000	-0.000069	-0.000041	-0.036858	-0.036858
1032	0.103304	0.136992	0.000000	0.000000	-0.000068	-0.000040	-0.035762	-0.035762
1034	0.104035	0.136204	0.000000	0.000000	-0.000067	-0.000040	-0.034691	-0.034691
1036	0.104742	0.135449	0.000000	0.000000	-0.000066	-0.000039	-0.033644	-0.033644
1038	0.105425	0.134725	0.000000	0.000000	-0.000065	-0.000039	-0.032622	-0.032622
1040	0.106086	0.134031	0.000000	0.000000	-0.000065	-0.000038	-0.031623	-0.031623
1042	0.106724	0.133366	0.000000	0.000000	-0.000064	-0.000038	-0.030648	-0.030648
1044	0.107340	0.132729	0.000000	0.000000	-0.000063	-0.000037	-0.029697	-0.029697
1046	0.107935	0.132120	0.000000	0.000000	-0.000062	-0.000037	-0.028768	-0.028768
1048	0.108508	0.131536	0.000000	0.000000	-0.000061	-0.000036	-0.027861	-0.027861
1050	0.109061	0.130978	0.000000	0.000000	-0.000060	-0.000036	-0.026977	-0.026977
1052	0.109593	0.130443	0.000000	0.000000	-0.000060	-0.000035	-0.026114	-0.026114
1054	0.110105	0.129932	0.000000	0.000000	-0.000059	-0.000035	-0.025272	-0.025272
1056	0.110598	0.129443	0.000000	0.000000	-0.000058	-0.000034	-0.024452	-0.024452
1058	0.111072	0.128976	0.000000	0.000000	-0.000057	-0.000034	-0.023652	-0.023652
1060	0.111527	0.128530	0.000000	0.000000	-0.000056	-0.000034	-0.022872	-0.022872
1062	0.111964	0.128104	0.000000	0.000000	-0.000056	-0.000033	-0.022112	-0.022112
1064	0.111964	0.128104	0.000000	0.000000	-0.000055	-0.000033	-0.020821	-0.020821
1066	-0.110878	0.338293	0.000000	0.000000	-0.000054	-0.000032	0.198959	0.198959
1068	-0.110673	0.337590	0.000000	0.000000	-0.000053	-0.000032	0.194065	0.194065
1070	-0.110414	0.336705	0.000000	0.000000	-0.000053	-0.000031	0.182952	0.182952
1072	-0.110101	0.335650	0.000000	0.000000	-0.000052	-0.000031	0.171335	0.171335
1074	-0.109735	0.334435	0.000000	0.000000	-0.000051	-0.000030	0.160103	0.160103
1076	-0.109318	0.333070	0.000000	0.000000	-0.000051	-0.000030	0.149378	0.149378
1078	-0.108850	0.331565	0.000000	0.000000	-0.000050	-0.000030	0.139158	0.139158
1080	-0.108331	0.329930	0.000000	0.000000	-0.000049	-0.000029	0.129424	0.129424
1082	-0.107764	0.328175	0.000000	0.000000	-0.000049	-0.000029	0.120156	0.120156
1084	-0.107147	0.326308	0.000000	0.000000	-0.000048	-0.000029	0.111332	0.111332
1086	-0.106482	0.324338	0.000000	0.000000	-0.000047	-0.000028	0.102933	0.102933
1088	-0.105769	0.322275	0.000000	0.000000	-0.000047	-0.000028	0.094941	0.094941
1090	-0.105008	0.320125	0.000000	0.000000	-0.000046	-0.000027	0.087336	0.087336
1092	-0.104200	0.317898	0.000000	0.000000	-0.000045	-0.000027	0.080102	0.080102
1094	-0.103346	0.315600	0.000000	0.000000	-0.000045	-0.000027	0.073223	0.073223
1096	-0.102446	0.313239	0.000000	0.000000	-0.000044	-0.000026	0.066683	0.066683
1098	-0.101500	0.310822	0.000000	0.000000	-0.000044	-0.000026	0.060467	0.060467
1100	-0.100509	0.308356	0.000000	0.000000	-0.000043	-0.000026	0.054561	0.054561
1102	-0.099475	0.305847	0.000000	0.000000	-0.000042	-0.000025	0.048951	0.048951
1104	-0.098397	0.303301	0.000000	0.000000	-0.000042	-0.000025	0.043625	0.043625
1106	-0.097277	0.300725	0.000000	0.000000	-0.000041	-0.000025	0.038570	0.038570
1108	-0.096116	0.298123	0.000000	0.000000	-0.000041	-0.000024	0.033774	0.033774
1110	-0.094914	0.295501	0.000000	0.000000	-0.000040	-0.000024	0.029227	0.029227
1112	-0.093673	0.292864	0.000000	0.000000	-0.000040	-0.000024	0.024916	0.024916
1114	-0.092393	0.290217	0.000000	0.000000	-0.000039	-0.000023	0.020832	0.020832
1116	-0.091077	0.287565	0.000000	0.000000	-0.000039	-0.000023	0.016966	0.016966
1118	-0.089724	0.284911	0.000000	0.000000	-0.000038	-0.000023	0.013306	0.013306
1120	-0.088337	0.282259	0.000000	0.000000	-0.000038	-0.000022	0.009846	0.009846
1122	-0.086917	0.279613	0.000000	0.000000	-0.000037	-0.000022	0.006575	0.006575
1124	-0.085465	0.276978	0.000000	0.000000	-0.000037	-0.000022	0.003486	0.003486
1126	-0.083983	0.274355	0.000000	0.000000	-0.000036	-0.000022	0.000570	0.000570
1128	-0.082471	0.271748	0.000000	0.000000	-0.000036	-0.000021	-0.002179	-0.002179
1130	-0.080932	0.269161	0.000000	0.000000	-0.000035	-0.000021	-0.004770	-0.004770
1132	-0.079367	0.266594	0.000000	0.000000	-0.000035	-0.000021	-0.007209	-0.007209
