	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
32	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.998454	0.997046	0.995905	0.995142	0.994836	0.995032	0.995727	0.996866	0.998342	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.962416	0.920307	0.867742	0.794917	0.681646	0.475091	0.000000	0.479314	0.690331	0.808604	0.887399	0.947570	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999590	0.999220	0.998928	0.998741	0.998677	0.998744	0.998932	0.999225	0.999593	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
33	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.998484	0.997106	0.995994	0.995254	0.994965	0.995167	0.995852	0.996964	0.998396	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.971737	0.939700	0.899159	0.843340	0.762621	0.648044	0.523928	0.651032	0.768800	0.853164	0.913446	0.959830	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999700	0.999430	0.999215	0.999078	0.999032	0.999080	0.999218	0.999432	0.999701	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
34	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.998377	0.996902	0.995709	0.994916	0.994604	0.994818	0.995551	0.996742	0.998279	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.984834	0.967597	0.945855	0.916662	0.877454	0.830534	0.796637	0.832085	0.880673	0.921807	0.953389	0.978305	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999780	0.999582	0.999426	0.999325	0.999291	0.999326	0.999427	0.999584	0.999781	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
35	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.998124	0.996414	0.995027	0.994095	0.993717	0.993950	0.994791	0.996176	0.997975	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999839	0.999694	0.999580	0.999506	0.999481	0.999506	0.999580	0.999695	0.999840	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
36	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.997703	0.995604	0.993888	0.992719	0.992221	0.992473	0.993486	0.995196	0.997447	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999882	0.999776	0.999692	0.999638	0.999620	0.999638	0.999693	0.999777	0.999883	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
37	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.997085	0.994410	0.992204	0.990671	0.989976	0.990235	0.991485	0.993673	0.996618	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999914	0.999836	0.999775	0.999735	0.999722	0.999735	0.999775	0.999836	0.999914	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
38	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.996227	0.992749	0.989847	0.987783	0.986779	0.987004	0.988548	0.991392	0.995351	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999937	0.999880	0.999835	0.999806	0.999796	0.999806	0.999835	0.999880	0.999937	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
39	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.995075	0.990509	0.986653	0.983835	0.982353	0.982453	0.984311	0.987998	0.993393	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999954	0.999912	0.999879	0.999858	0.999851	0.999858	0.999879	0.999912	0.999954	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
40	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.993563	0.987561	0.982420	0.978553	0.976345	0.976143	0.978247	0.982894	0.990225	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999966	0.999936	0.999912	0.999896	0.999891	0.999896	0.999912	0.999936	0.999966	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
41	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.991618	0.983751	0.976913	0.971610	0.968329	0.967529	0.969638	0.975106	0.984613	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999975	0.999953	0.999935	0.999924	0.999920	0.999924	0.999935	0.999953	0.999975	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
42	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.989156	0.978912	0.969872	0.962646	0.957834	0.956004	0.957672	0.963277	0.973123	0.986847	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999982	0.999966	0.999953	0.999944	0.999941	0.999944	0.999953	0.999966	0.999982	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
43	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.986095	0.972868	0.961018	0.951268	0.944355	0.940983	0.941768	0.947207	0.957756	0.974264	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999987	0.999975	0.999965	0.999959	0.999957	0.999959	0.999965	0.999975	0.999987	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
44	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.982355	0.965448	0.950063	0.937054	0.927336	0.921804	0.921210	0.926027	0.936429	0.952452	0.974155	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999990	0.999982	0.999975	0.999970	0.999969	0.999970	0.999975	0.999982	0.999990	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
45	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.977878	0.956507	0.936730	0.919550	0.906130	0.897688	0.895241	0.899264	0.909479	0.924963	0.944167	0.964153	0.978929	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999993	0.999986	0.999981	0.999978	0.999977	0.999978	0.999981	0.999986	0.999993	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
46	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.972650	0.945971	0.920801	0.898285	0.879946	0.867577	0.862801	0.866309	0.877260	0.893753	0.913397	0.933516	0.951561	0.968025	0.976900	0.982601	0.986639	0.989642	0.991931	0.993698	0.995071	0.996144	0.996984	0.997645	0.998166	0.998579	0.998908	0.999173	0.999390	0.999571	0.999727	0.999868	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999995	0.999990	0.999986	0.999984	0.999983	0.999984	0.999986	0.999990	0.999995	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
47	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.966749	0.933927	0.902218	0.872842	0.847793	0.829873	0.822078	0.825911	0.839500	0.859391	0.882151	0.904954	0.925776	0.943640	0.956973	0.966864	0.974312	0.979999	0.984385	0.987789	0.990444	0.992520	0.994149	0.995429	0.996440	0.997241	0.997880	0.998395	0.998816	0.999167	0.999471	0.999743	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999996	0.999993	0.999990	0.999988	0.999988	0.999988	0.999990	0.999993	0.999996	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
48	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.960421	0.920768	0.881304	0.843072	0.808510	0.782044	0.769728	0.775756	0.795437	0.822162	0.850862	0.878373	0.902948	0.923785	0.940490	0.953571	0.963746	0.971657	0.977820	0.982631	0.986394	0.989344	0.991661	0.993484	0.994924	0.996065	0.996976	0.997710	0.998311	0.998812	0.999245	0.999633	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999997	0.999995	0.999993	0.999991	0.999991	0.999991	0.999993	0.999995	0.999997	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
49	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.954167	0.907421	0.859156	0.809632	0.761133	0.720064	0.699032	0.711949	0.744330	0.782958	0.820761	0.854727	0.883859	0.908061	0.927629	0.943185	0.955443	0.965064	0.972607	0.978520	0.983158	0.986801	0.989666	0.991923	0.993706	0.995120	0.996249	0.997160	0.997904	0.998526	0.999063	0.999545	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999998	0.999996	0.999995	0.999994	0.999993	0.999994	0.999995	0.999996	0.999998	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
50	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.948824	0.895592	0.838270	0.775166	0.706325	0.638046	0.594389	0.628678	0.686976	0.744580	0.794496	0.835917	0.869700	0.896971	0.918782	0.936097	0.949776	0.960550	0.969023	0.975683	0.980918	0.985036	0.988278	0.990835	0.992856	0.994460	0.995742	0.996775	0.997620	0.998326	0.998936	0.999483	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999999	0.999997	0.999996	0.999995	0.999995	0.999995	0.999996	0.999997	0.999999	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
51	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.945538	0.887855	0.823164	0.746436	0.650955	0.531408	0.411799	0.521399	0.630315	0.713890	0.776725	0.824744	0.862054	0.891341	0.914429	0.932646	0.947014	0.958336	0.967252	0.974271	0.979796	0.984147	0.987576	0.990282	0.992423	0.994124	0.995482	0.996578	0.997474	0.998224	0.998870	0.999451	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999999	0.999998	0.999997	0.999997	0.999996	0.999997	0.999997	0.999998	0.999999	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
52	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.945474	0.887127	0.820093	0.736461	0.619650	0.424830	0.000000	0.414805	0.598996	0.703939	0.773772	0.824280	0.862432	0.891909	0.914946	0.933046	0.947298	0.958528	0.967379	0.974353	0.979848	0.984180	0.987597	0.990295	0.992431	0.994129	0.995485	0.996580	0.997475	0.998225	0.998871	0.999451	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999999	0.999999	0.999998	0.999998	0.999997	0.999998	0.999998	0.999999	0.999999	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
53	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.949229	0.895084	0.833622	0.759665	0.666354	0.548264	0.429332	0.538826	0.646922	0.729100	0.790142	0.836171	0.871484	0.898919	0.920400	0.937292	0.950603	0.961101	0.969381	0.975913	0.981064	0.985128	0.988336	0.990871	0.992879	0.994474	0.995750	0.996780	0.997623	0.998328	0.998937	0.999483	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999999	0.999999	0.999999	0.999998	0.999998	0.999998	0.999999	0.999999	0.999999	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
54	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.956360	0.910358	0.859647	0.802224	0.737837	0.672539	0.630237	0.664244	0.720768	0.775397	0.821526	0.858779	0.888414	0.911882	0.930443	0.945120	0.956722	0.965891	0.973133	0.978853	0.983367	0.986932	0.989747	0.991974	0.993737	0.995140	0.996262	0.997167	0.997909	0.998529	0.999064	0.999545	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
55	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.965854	0.930340	0.892382	0.851746	0.810232	0.773817	0.754832	0.767146	0.796509	0.830194	0.861787	0.889003	0.911512	0.929751	0.944371	0.956022	0.965274	0.972607	0.978409	0.982996	0.986621	0.989485	0.991748	0.993539	0.994958	0.996086	0.996989	0.997718	0.998316	0.998815	0.999246	0.999634	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	0.999999	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
56	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.976714	0.952768	0.927796	0.902148	0.877526	0.857665	0.848130	0.852998	0.867928	0.887081	0.906427	0.923932	0.938881	0.951239	0.961269	0.969322	0.975747	0.980852	0.984900	0.988103	0.990636	0.992639	0.994222	0.995475	0.996468	0.997259	0.997891	0.998402	0.998820	0.999170	0.999472	0.999743	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.999999	0.999999	0.999999	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
57	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.988234	0.976222	0.963885	0.951523	0.940059	0.931188	0.927026	0.928787	0.935123	0.943778	0.952906	0.961419	0.968839	0.975055	0.980144	0.984251	0.987539	0.990156	0.992234	0.993880	0.995182	0.996212	0.997026	0.997671	0.998182	0.998589	0.998914	0.999177	0.999392	0.999573	0.999728	0.999868	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
58	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
59	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
60	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
61	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
62	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
63	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
